employeeid,Gender,Age,Education,Tenureinthecompany,PrevousExpinMonths,BuildingTeamCommitment,StrategicThinking,LeadsDecisionMakingandDeliversResults,AnalyticalThinking,CustomerRelations,ServiceQualityandPlanning,SolutionSelling,InMarketExecution,SalesPlanningandForecasting,Negotiation ,ActionableInsights,SolvingProblems,Engage,AppliedThinking,Change,Drive,AverageCompScore,Competency,Attried,PerformanceRating
90003057,2,25,Below High School,3,18,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,1
90003059,2,25,Graduate,3,74,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,2
90004967,2,25,Below High School,3,27,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,1
90005446,2,25,Below High School,3,24,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,1
90005857,2,25,Below High School,3,40,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,1
90006405,2,25,Graduate,3,42,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,2
90000178,1,25,High School,3,21,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,1
90004961,2,25,Graduate,3,121,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,4
90005859,2,25,Graduate,3,110,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,4
90008309,2,25,Graduate,3,8,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,3
90008658,2,25,High School,3,62,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,1
90000054,2,25,Graduate,3,45,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,3
90004448,2,25,Graduate,3,154,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,4
90008669,2,25,High School,3,16,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,1
90004450,1,25,Graduate,3,51,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,3
90003055,2,25,Below High School,3,96,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,1
90003713,2,25,Graduate,3,100,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,3
90007032,2,25,High School,3,42,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,2
90008668,2,25,Graduate,3,130,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,2
90003714,2,25,Graduate,3,17,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,2
90008310,2,25,Graduate,3,9,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,3
90005445,2,25,Post Graduate,3,117,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,2
90000903,2,25,Post Graduate,3,91,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,3
90008042,2,25,Post Graduate,3,145,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,2
90000904,2,25,Graduate,3,14,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,1
90003711,2,25,Graduate,3,208,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,2
90003697,2,25,Graduate,3,29,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,1
90001654,2,25,High School,3,86,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,2
90001676,2,25,Graduate,3,40,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,3
90001992,2,25,High School,3,23,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,1
90003052,2,25,High School,3,147,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,2
90003693,1,25,High School,3,107,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,1
90003704,2,25,High School,3,49,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,2
90005851,2,25,High School,3,4,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,1
90006766,2,25,High School,3,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,1
90006769,2,25,High School,3,4,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,1
90007693,2,25,High School,3,32,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,1
90007702,2,25,High School,3,39,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,1
90008041,2,25,Graduate,3,32,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,2
90005437,2,25,Graduate,3,24,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,2
90003692,2,25,Graduate,3,28,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,3
90009293,2,25,High School,3,37,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,1
90001629,2,25,Graduate,3,39,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,2
90001631,2,25,Graduate,3,41,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,2
90003694,2,25,Graduate,3,39,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,3
90003710,1,25,Graduate,3,28,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,2
90006399,2,25,Below High School,3,87,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,1
90006403,1,25,Graduate,3,46,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,2
90007209,2,25,Graduate,3,98,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,2
90007700,2,25,Graduate,3,73,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,2
90008039,2,25,Graduate,3,10,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,2
90001683,2,25,High School,3,43,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,2
90005444,2,25,Graduate,3,190,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,3
90008037,2,25,High School,3,94,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,2
90003691,2,25,Graduate,3,66,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,4
90003696,2,25,Graduate,3,21,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,2
90000587,2,25,Graduate,3,297,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,3
90003048,2,25,Graduate,3,37,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,2
90003049,2,25,Below High School,3,34,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,1
90003698,2,25,Below High School,3,17,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,1
90007030,2,25,Graduate,3,199,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,3
90005438,2,25,Graduate,3,40,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,2
90003053,2,25,Graduate,3,150,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,4
90007205,2,25,Post Graduate,3,86,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,2
90007695,2,25,Post Graduate,3,127,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,2
90007696,2,25,Post Graduate,3,98,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,2
90005849,2,25,Post Graduate,3,132,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,2
90007699,2,25,Post Graduate,3,64,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,2
90006401,2,25,Graduate,3,5,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,2
90003670,1,25,High School,3,123,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,1
90003672,1,25,High School,3,37,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,1
90003684,1,25,High School,3,39,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,1
90005428,2,25,High School,3,79,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,2
90006386,2,25,High School,3,97,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,2
90006388,2,25,High School,3,39,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,2
90006391,2,25,High School,3,101,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,2
90006393,2,25,High School,3,5,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,1
90006763,2,25,High School,3,66,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,2
90008034,2,25,High School,3,33,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,2
90004950,2,25,Graduate,3,68,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,2
90068874,1,25,Graduate,3,56,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,2
90007688,2,25,Graduate,3,77,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,4
90050280,2,25,Graduate,3,0,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,2
90001541,2,25,Post Graduate,3,78,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,2
90008648,2,25,Post Graduate,3,29,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,2
90005843,2,25,High School,3,15,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,1
90003035,2,25,Post Graduate,3,269,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,5
90007684,2,25,Graduate,3,153,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,4
90009279,2,25,High School,3,49,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,1
90009287,2,25,Graduate,3,68,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,2
90001681,2,25,Graduate,3,26,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,2
90003034,2,25,Graduate,3,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,2
90003040,2,25,Graduate,3,64,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,2
90003043,2,25,Graduate,3,26,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,3
90003669,2,25,Graduate,3,51,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,2
90003677,1,25,Graduate,3,28,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,2
90004956,2,25,Graduate,3,28,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,2
90005430,2,25,Graduate,3,45,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,2
90008032,2,25,Below High School,3,55,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,1
90008033,2,25,Graduate,3,31,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,2
90009290,2,25,Below High School,3,63,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,1
90005846,2,25,Graduate,3,128,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,3
90068146,2,25,Graduate,3,37,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,4
90006387,2,25,High School,3,58,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,2
90006402,2,25,High School,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,2
90004440,2,25,Graduate,3,77,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,3
90008649,2,25,Graduate,3,193,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,4
90003038,1,25,Graduate,3,181,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,4
90003678,2,25,Post Graduate,3,242,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,5
90001526,1,25,Graduate,3,4,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,2
90003666,2,25,Graduate,3,70,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,2
90000175,2,25,Post Graduate,3,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,3
90000451,2,25,Post Graduate,3,61,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,2
90001504,1,25,Post Graduate,3,16,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,2
90009289,2,25,Graduate,3,0,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,1
90004436,2,25,Post Graduate,3,123,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,2
90003688,1,25,Graduate,3,49,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,1
90001613,2,25,Graduate,3,46,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,2
90003046,2,26,Post Graduate,3,14,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,3
90004442,1,26,High School,3,106,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,4
90005419,2,26,Post Graduate,3,109,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,3
90001539,2,26,High School,3,68,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,1
90001977,2,26,High School,3,45,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,1
90003024,2,26,High School,3,41,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,1
90003659,2,26,High School,3,63,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,1
90004943,1,26,High School,3,84,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,2
90005421,1,26,High School,3,38,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,1
90006372,2,26,High School,3,71,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,2
90006380,2,26,High School,3,79,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,2
90008030,2,26,Graduate,3,108,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,4
90009274,1,26,High School,3,32,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,1
90009275,2,26,High School,3,19,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,1
90009276,2,26,High School,3,51,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,1
90004427,2,26,Post Graduate,3,193,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,5
90006382,2,26,Graduate,3,37,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,2
90004434,2,26,High School,3,137,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,4
90008302,2,26,Graduate,3,47,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,4
90008301,2,26,Graduate,3,44,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,3
90008636,2,26,Graduate,3,51,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,2
90003027,1,26,Graduate,3,59,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,3
90006374,2,26,Graduate,3,118,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,4
90008299,2,26,Graduate,3,26,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,3
90008643,2,26,Graduate,3,14,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,2
90003662,2,26,Graduate,3,34,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,2
90004944,2,26,Graduate,3,54,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,2
90005839,2,26,Below High School,3,53,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,1
90006373,2,26,Graduate,3,85,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,2
90007195,2,26,Graduate,3,89,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,3
90008641,2,26,Below High School,3,18,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,1
90001538,2,26,Graduate,3,57,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,3
90005836,2,26,Graduate,3,85,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,3
90007679,2,26,Graduate,3,148,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,3
90003022,2,26,High School,3,19,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,2
90003032,2,26,Graduate,3,45,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,3
90003029,2,26,Graduate,3,194,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,3
90003030,2,26,Graduate,3,39,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,2
90003033,2,26,Post Graduate,3,348,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,5
90005420,2,26,Below High School,3,28,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,1
90008640,2,26,Graduate,3,39,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,2
90068873,2,26,Graduate,3,115,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,2,No,4
90008303,2,26,Graduate,3,3,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,3,No,3
90001485,2,26,Graduate,3,41,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,4,No,3
90004433,2,26,Graduate,3,105,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,3,No,4
90005426,2,26,Post Graduate,3,123,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,4,No,2
90004948,2,26,Post Graduate,3,8,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,2,No,2
90005422,2,26,Post Graduate,3,45,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,4,No,2
90068903,2,26,Post Graduate,3,25,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,2,No,2
90005427,2,26,Graduate,3,28,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,2,No,1
90007682,2,26,Graduate,3,156,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,2,No,4
90000900,1,26,Graduate,3,8,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,3,No,2
90002391,2,26,Graduate,3,69,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,3,No,4
90003635,1,26,Post Graduate,3,52,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,2,No,2
90068137,2,26,Post Graduate,3,42,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,1,No,3
90005418,2,26,Graduate,3,57,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,2,No,2
90003629,2,26,High School,3,70,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,2,No,2
90003632,1,26,High School,3,14,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,3,No,2
90003641,1,26,High School,3,15,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,3,No,1
90004937,2,26,High School,3,38,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,2,No,2
